# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
0 1 9A C5 35 94 C3 AB BE 05 17 C4BC EB58 AC8D DD5E 77E1 42AD FF70 222A 8583 A24F5638 D27CC19F F32C718 7708E370 E96548B0 D69DCCDE 42B43BED 1368B019 3345AAE3
0 1 3C C8 D7 E6 E1 97 AE 23 78 6F53 A88F FA95 D1BA 3CA 9FD4 D2E0 5FB5 CDE8 E2509F87 C7E284E2 EC233749 CB69F6BE 7EFA4EE0 5C0971CC 53E64F8 E816A5C7 C9FB9B69
1 0 7F 60 D6 87 3B A0 04 E3 CD BA96 58A4 EE49 B401 FE4A 709 FA68 DC94 9634 7D665C42 8E8EACE7 D1A66E4A 6DDA8B48 3B5D83F4 BD8401C5 D07A4671 3D01F5CA B24DD505
2 0 2A 4C CE 5C A6 27 C5 0B F1 895 B1BB 2656 2C1B 4370 E28F DF42 4C0 1FDB 1297FA34 41F23991 CAE5E7A3 B0EAB2EB 5779E2F5 943D7601 1C28D3D0 5941735 37454978
0 1 CA 82 FA F3 CA E8 53 C1 65 C99C DCB7 D159 D50 BC44 F81 C750 AC78 F816 3790C30A B77CAF58 4F2D73D5 63CAF928 269A2165 F94C438 4A9CDE5C 924AB2F4 D0E62B2D
1 1 06 45 43 4B E8 1E F9 0E 5F C461 544A A964 598E CB8E 2EE5 334 D66E 644C 967BAB29 77B2C46C 3BC20A57 C3C3A567 E8CC17AB 681660EE B0A2AAE0 11F75F2 438942B8
1 1 5E 07 9F 1F 17 D1 D2 43 0F C7E 6C36 7217 F74 6460 67BC 2706 6F47 C7AC 5D6CFCC7 517D45B8 6D302CB4 EFDD1A39 1EF08CD5 2610534 6B3D6B2A 385254AB EF10C846
1 0 47 35 14 03 48 37 67 B5 C5 E08B 8BC AECD 809D CB87 CAB8 4A8C 337 88B5 A0491463 90CF34EB 3D28A882 F7261D33 446D48F7 E0011DD5 1656BFCE 55D50D21 833D532C
1 1 DE 32 4B 6F AB 3C 18 D5 90 EE53 F6 FE42 B499 68F8 7A58 B907 119A A6B3 67598CCE 1F9815B9 9BAC59F1 DDF4243 176E3EFB 49387B1C 7D4B1064 51FA94A0 C56E770
2 0 84 A1 DB 67 41 DC AB 35 6E FA40 3B9D 24FD B781 2032 7ADD 3D8F F204 1E3A 75B4FB42 49FEFFFD 1BEAE7E B638AAD B7B2036D B50E390A F72747A B0A33C2B 6771A820
2 1 72 5E 92 60 D3 F9 D3 9C 66 A976 BF8A 4D8E 1B70 1587 EE82 DFD0 96C6 8C5A 73633EE5 BF3728B5 14F5537D 7DA6E0FF 838B871F EC7800D3 4591B1BA B36E3912 7DA7412D
1 1 B6 E9 B8 0D 35 A2 46 BF 94 E596 92FE 41E7 EE44 9E0C 6068 78BB 1B83 503A BCAF0A3C 27851AB8 A40A91D6 8A2E9569 20FE4BD0 E58DBD2A 761F7671 6F0E429D 4E746B9E
1 1 39 BF 94 AF B2 E1 33 B2 F2 2495 AE6E DBF2 AEE0 184E 5490 22D9 7895 F0EA ACBF685C 39DE890C BC9F08D7 EA68CE2A 3E712A29 94F21D26 CFAAF02E 6AEFE437 8AB7C0FE
0 0 B2 CA E0 C8 FE C7 CA 56 35 A522 6F1F 546F 30A1 E6EB 1927 5768 A047 8A89 4B4A0012 C85E3E0E 2F7130BF 133509F4 D8CC4F99 95DCC4EF 8F8408FF 996DCC0F 16C33217
1 0 DC 36 CB DA E8 09 AE FD CF B8A3 2C77 7D9A 5DE1 632 2D09 A4D5 FD95 CF32 8212ED07 E39261D8 EE3EB279 5D1C7A30 F4357A28 C54C518C 2F6FFE53 737155B6 2F28CAED
2 1 47 8A 5C 8B 1F C0 90 4E 3E E41C CC22 52E B50 EC53 45AB 781F AEB0 2AA7 E43B5709 3D990C92 DCCCA098 747112DF 80783CBF 2B71872F C9DF73E9 B10690E 91A13C3C
1 1 81 4C E9 E6 21 4B 76 7E 63 9E37 D338 7AB EE91 740E 9ECB 38CC AC6A A3A6 EE2A6108 FC30D035 33490E42 9CF28208 F4A301E9 BAB9BEEA AE22725A 65DEF3A7 CC26E9AD
0 1 D8 51 DF 0D 95 F3 3F F3 C9 1F82 DF26 2D7A E7B8 30B5 C571 D7C6 1B0D 3EBF 1F8CA24D E28360CC 5C5F643C 4DAAD933 BF975594 95844E8D FD423FF4 9ECDCED3 31FB8D4C
0 0 55 D0 0E 13 65 8E D1 A6 6C 2742 77A1 334 3D9B 8D8C A784 7BEA 69B4 AA13 683B5458 EF8C9E4B 95C0E616 CE647CAE 67CC80CD F58E00DF 3AB05EC3 1C2BD291 4371D64F
2 1 FA 2D 98 CD C6 DF 41 EE 46 452E 3FB0 59CE 1E56 6D4 1183 F54F F9FF 1CB5 B9E09B87 181FC781 2699C7DC 7B5EB0E 6EA3D25B 7AA5D235 8B664787 2C3E6C8E AD3B8375
0 0 5F 07 D4 B8 64 DE E0 E6 75 757E E0C5 8A14 AED6 40C 609B 145A C6A4 DB6C 982205AD 6AD7A33B A2ADE99B 54AEED1B E82A4F8A 98F11FA4 7EE613D2 4510D6DD D1C7E48B
0 0 59 FF 37 F3 48 B6 1F 22 78 FA24 3A6C 3FB2 50E1 1FD 8465 F827 7395 207B B85D30D3 BDE1924 3B70B8C8 69304BF8 339641CB 5A91F80C 2AE08DF9 78ACA870 A4D0D110
1 0 A8 F4 AA B3 2E B4 58 EB EA 7995 6643 9C9F 456A 4B0D E107 6667 EFAB 77E7 5B82BB2 5D73BDC3 8319E0C2 8A345D04 A795B22D 5BADA621 BD5A35E5 9FE963A4 30A4F5EB
2 1 60 ED 9D BB D1 78 26 30 B7 B259 40DF CA70 92AF CB7D 5F3C 8E36 7D76 8322 F8A9F97 68F20F3D B39939AA 8045150B 1DA87032 FF8534AB 881D1EE2 14878325 FA94AB50
1 1 86 60 F4 DB BD 00 05 1B D2 FE7D 2BFD F527 9002 D5F8 7173 C361 C3AB C5F5 AB065206 9A8A1C58 3C5E1D51 CEA73AAB 27AE4587 C7BED7FB 998F746C 57881DE 7331D851
0 0 C7 E0 9D 4E E9 F0 A9 28 E0 4C67 4381 EAD8 4428 2468 35B2 2A92 6F82 12CF 8B3C04F6 68086195 5D71C3CD 8FE6057F FC80CDBE 62A1A0C2 2716140D F5B7F88 268A5410
0 1 14 D7 70 F5 6D 59 54 00 A2 1EE2 7495 155D 2D2F A928 96ED 7AF1 6C30 5AF1 99C11A02 3AE55B0C 52644222 CC18DBA7 44C49A68 702FC842 1D296785 B4D2B712 88BD725E
2 1 B0 7A 3F 48 75 17 FF AA 05 5D99 F4BE DA5E 1AB8 682 EA9E D294 2033 1F52 D4410105 9D183BA BD2F7D8C 1D8827F 7115BC65 F3C4820D F8CCBE3C 2C8DEDE0 76E74C0A
1 1 A3 32 93 54 3E 0D 39 DF C6 C536 A887 ABDE 6ACD FD6 E8F5 DBFF 1D5 1A78 566DCC58 8EC01A1C BF8C120 306057BE ED4412AD 462C4DE3 61936D19 E8F37C76 6BBE2C96
0 1 EE E8 E8 AE 6F 1B 24 8A 18 57EE 487D 6248 3EA0 7CA2 C497 539D B4A5 E98E E7EA5304 2DB55EE9 74884150 F6393953 B7F35BA9 B5F9598E D29306AD A647E5E7 A019DE49
1 1 EF 1B C4 C4 DD DB CB BF 61 36CC DEA8 1960 E04B E018 FB00 7AF8 A188 DB74 49CC7BF 758AD784 C6EBF48D 4CBAD70C 99D700DD BA5FF6DA F3383450 7B1B021F 1904E728
1 1 69 6C 89 1B A7 42 B7 F3 F8 4EC8 2BAB AA66 8FE E507 619 970B 19B1 DF5C 841220D8 D783BA8E 6A32AB8E B71D98BF 1D6D5805 FFF8B902 9F62E769 D1B3AC2 61EA3210
1 0 F7 18 9C 3E A8 DE B5 BF 39 75D7 2B1B E0F5 9F58 B85E E09E 6AD4 E996 61F9 81995719 264D3336 E2E4857F 2A51527E F16D4A43 1D7A62E1 86051441 99AE1A26 990575F9
2 0 A8 BB A8 EF 1A F1 74 74 0C DBCA 304C 863A 6F8B AD94 36DF A808 796D 40D8 6A6B22AB 90C4FB09 C8F07C 2F21285D 1F0D4475 BE8C0CD0 9C48372D 46E4B357 314AF06E
2 1 99 6F FD B9 80 6A 87 56 0C B693 DDCE 6D01 BE56 459A 9E9E DE41 50E4 92D1 5BD49AD3 9CDFAD2D ACE0641D AC0E0F42 AF8CAAF1 1EB69CE5 4EAA8ECE 4D950F1A 12410D68
1 0 AE 5C 99 83 F2 36 AD 92 8D 14B8 C2DE 6342 ABC6 9756 A8ED 37CE 86CE CA38 5699368E 7DB29F4F B5D89E78 7899CFC9 83A06416 3F564B04 8EBF24C1 9D91F78F 21FC58E5
0 0 C8 EC AC 90 5C 56 78 FB 54 FF64 50B4 3EB3 3306 12BD D3A9 3666 B3F0 8E5B 92C0CF7C 3F36C01B EE25EF6C EA0225FC 23E86561 C59D3C2F 392121C5 A4A37BA9 D891BC7D
1 0 20 1F 51 3C 2F DB 43 6B F8 95B8 3E55 CDA3 A319 835B C0BF 9649 32A6 B3E4 9CFD699E 91776B8A 6D134119 92E2B3AB A5094FC1 FEFEA019 56DF2A92 2105F840 8458E889
2 0 7E FB 3B B8 66 14 C8 74 1B 2309 60D5 91E C442 AEE9 6A29 F70A 9B71 8862 A865CE82 6F38F0E3 89BFBBDD 94DDAC0 AF080761 FD257CB C76BFF9B DD26E26D 6F022CCE
1 0 19 77 2A D1 0F B0 86 5D BD 8578 88BE 289 532C D4C0 D01 B2C0 D1BD 7220 ABD0C456 40F6F41D 21128E59 799308B6 A76EAE0D 7318302E A34F4E12 7B177137 AE5CAD78
1 0 C9 0B 2A 6F 9B 05 0A E3 C7 F05E 5F7D A7C9 5C0B 86E9 79F 848 9766 94E4 C2FBC76F 683FF27B F5EC2E46 4189AA6 B733CE66 F2B801C6 C9C598FD 4324803 C8C77E7E
0 0 AA DA 83 D1 64 99 2F 1F 47 B53F B831 1447 E2C2 676C 8ED3 554A 8D7C 7373 3A810F60 19DE6D2B 5F518B0A 4F1B29E3 23C74203 E899C5D8 79579EE1 9BB083CB 270D88AB
0 1 0D E8 EF 89 76 F7 F5 DB D9 586E D8A2 5F77 7C7B 1DDB 4FCE B773 E0AF FA38 561715D1 B3535CAC D8BB295F 7C8B7117 E10D3E6B 3E97E161 8DBC441 2C3DCC0C F91A6CD1
1 0 3F 0A 33 30 B7 16 40 37 3B E193 521E 807 1AB5 3F10 586D 9A3E 9CBA B5D9 2ECB9279 E6C1604 9D89E3A8 80B2CDE4 C0F5C25C 518A6464 B29FA1BD 5A5B2D91 7DFFCE5D
2 0 FB 8F 19 69 09 84 E1 F5 70 4AC7 01 70D6 4BB2 51C7 6B10 C90B EC03 5F70 8FC8BDD5 F22A43B5 A34BDDDC 359E084 F9ACE33B B5E30DAD 9F61CB8C 77C46062 5CD7798D
1 1 7C 3F F8 01 11 A4 BE 44 0E 3A0 4B44 F260 F0E1 CECF 443C 2968 81D3 CE16 562930A8 41AC6BCE 60E53EFD FFAF3ABD CF6D3FA4 B7EF1CD5 618D0E41 604066AF FA970AF9
1 1 AF 74 51 77 D5 08 B8 FE 07 8629 8182 6F3 EAB7 39D4 F545 2AB5 870B CC82 97661A1C 10AF633B 32235892 EFC7B1DA C6C3344A E2FD11FB EB47B93D F33E4F02 1B090012
1 1 5C 53 00 CA 78 E7 E1 9D 40 5117 526F 315C 4691 ED5B DB90 7323 9DC4 76F3 A76349EA E22487B 58E9ED8E 26382B2A 1DD0C952 A4872DA7 E5DDDD81 6B867985 1F3A4260
1 0 9A 57 AB E1 E5 2B E3 ED 86 FE83 FAB0 964 A5B ED7D BCCC 3426 2D51 8CED B040B236 D3520DBF 3C6EEA2D D95B0742 38D69D03 FB35164D A1D6D09A 7226D288 C42AE5
2 1 15 8B A3 ED A7 58 F8 03 9A 1976 9AE3 FC60 5233 6F1F 6FD0 F86C 5720 D317 A782C60B E04F3506 9B7FE80C 1123FE08 12396485 B5B15301 3D64BE91 81B60668 E6345233
2 0 77 B9 CE 28 FD 03 EC AF DD A3D4 113 22EB EEB3 68F7 9203 914B 307D F35B 7AE0A90F F3F6458B 2DA194FF CDE6501E 5452BC90 AE7C15C0 B42A188B 8A309021 3D42AC5F
0 0 80 07 9C E0 8C 90 66 8D 62 10F3 DD2D BA52 5242 B6FD 3EE4 4711 3E19 761E BDD0AFA7 3801C85D 32F42E1F 2C17BA59 7552A653 5B36D37 A6105FBB 941C9F93 8E747381
2 0 D8 62 5D AB 7A F9 E4 0B 25 55CF 6558 D9B8 F65D 13E1 8EFA D5AC 546E B03C 6680EE29 D9736C02 7A71C1DB 6081EB31 B39B9351 ED9EF1E2 7A8B456 A1838EA0 5963CCCE
2 1 F4 A3 0C 6E AE CA 8D A6 AF 3212 2260 861B 7766 9778 FE7C 2469 B384 733D D0FC4176 CB8AFE71 F7522701 FA8ED59A B1DF62A1 87B5611C 56330F47 3E7CDFB8 15FBC287
0 1 B7 C9 D3 CB 23 9C D8 A6 10 896E 327B 1C45 94D8 DEE8 2B02 9250 3B41 385E E9F221C4 3E689E73 76E28DDB 31250384 1AC31720 F77322FD 4671FB26 37557290 5401553E
0 1 84 77 6F 06 2F 20 DE 5F 35 5063 F3EC 4967 E826 8697 93C0 D8D4 9310 7840 9B649578 1BE55C33 8130CABA 2B256ED9 2416404C 33D4D24 5E2352A CEA15159 709CE8B2
1 1 1C 5D 82 E2 73 10 4D B8 FB CA3E C103 C637 7CB0 E2FC 23C4 ED6A E33B BECE 7F71F487 31754995 CEDA706F CD7F62F6 D68EB3A6 3AC7B03F 6C5C942B 1DFA08F D4C817A2
0 1 7C 1A 56 28 F4 2A 8C 36 DA 603F 204B CC64 C96E 6EFF BC12 2FE0 A85A E196 91B2217E 993B0B63 6018B6D3 F6D6641B D0266F9E F509DA9E 9456551B 8A33E2BB 2E97CD0D
1 1 C9 11 DC 54 03 6E 2E 13 70 D04 EBFC 4451 356C F877 72E0 4CC3 C6B6 9BA A7F63DE5 3C71C4F7 BF921E91 3F6040E2 339D73FC CF290650 D502B40B 22308FF6 83C9EE51
2 0 0B AA A9 BD 78 F9 E3 BA 0C 426F 3FD9 2B03 3510 7D19 6F6D F0F0 7121 FD5C 4B86F8 60A227BD EAFEC875 A3FED23 EAA55A78 7630590C 34A5FFDF 21551411 A25F79C5
2 0 4E 4A FF 27 B6 0C B5 8E 33 8651 E890 9398 C99E 56B1 37EB 4A E387 2E00 B6CF300B 4D02ABAA 528F76BB 850A2A6C 34AD35B9 8973D3B5 B2657527 89388D67 B0612231
0 1 ED 04 EE E1 FA 97 14 FC 29 BF78 572 DCA 79EA A6E4 A8E C285 DFAC D1FB 23473F66 CC79FE10 E432E87 C42A928B 3229BA57 D9FCA606 1ACB856E DDC05882 2AE573BD
1 1 3C 05 95 95 FA 26 58 1F CD 6FE6 38E5 8C6D AD66 8AD0 9B16 A7BF 6A5C 2345 C8C6A3E4 7B5F878D 697F0F02 5E53D852 B24614F3 47E3D207 4EFAF0B8 A96BB9A9 1BE1AFE3
0 0 A9 F9 7A 12 9D 5B 6A D3 7E A661 72F2 AE1E 8099 FF33 C8D9 3529 84CC 9CF8 2D48AE69 A583C585 3100F3A8 C94C29C9 F84E1BBB 799CD972 40D2C293 44D24E51 69423403
0 0 CF E4 95 8D 28 1C 36 AE EF F09E 5A17 6C06 5E55 FF6C E0F1 FD93 511C B120 9D812C51 1E01FF7F 102F1B2E F1FB69E8 8BB9540B 81380092 802BBA85 17B8286E 7DEE0109
0 1 E6 D4 06 2D 22 61 BF 08 BC F2BD 8577 9D42 3A85 36C2 5D77 1235 7465 C945 3FF289B7 974153D5 27E8C89D F0C150B9 7DB5170D 914B5F1B B4EDA9BA BECF74EB E222E1D8
2 1 CF BA 1C E4 63 D6 38 2B B9 F30E 58F2 862B B768 148A 7FE4 F7D5 D8C7 188C 9A794786 78AE2B03 BF185341 8A1102DA 8EB23099 76884051 FF843379 B6526FF6 E38ED46A
2 1 9F BD 1A 56 EB E0 BC 61 A8 57AD 8037 4F9F BB00 729B A371 4FF5 E08D DB44 8156959D D7A68C9D 2DD491E9 AD20CAEE 50EDB1A5 7C3C0746 5572CAD1 209E3681 1DA97127
0 1 E9 56 D5 84 68 82 B1 F8 41 4855 9889 E2A6 653E 2DAD C2E4 6ADD 3B11 63D3 93D06677 9B9994BC 919564A0 1E4BF177 AE6D7587 8C2D938F 5F686A6E 7C52E369 4FF7A0F6
1 1 4B D0 59 AE 7F FD 92 DA D9 9E8E 6370 6281 88EE 8E1C 38F6 AFF9 6BF0 7365 F8B325C7 C24AE2AD 91EEB01C DE335E87 7999AEFD DE4E7205 A6312FF 527F1305 B4E156C9
1 1 F0 14 0E 05 13 2B A3 C5 E3 78A5 1676 5CF4 2954 6FE4 D409 B567 DCC6 3517 6AD8FB51 A4BD3787 350C538 265F1FF1 84F0E2A A4319124 5AE72B57 5E4E3F0D B7DB9B68
1 0 DE 06 CC E0 BE E3 B9 24 CF A483 A96B 223F 635F F727 BC05 5F0D 6D62 352B 910BCF2A 3DBFDE9E 5A3BFBE2 CCB83C42 2F5A4EA1 682BDC18 E3047220 BEF20B74 5C1FFFB7
0 1 12 F0 41 2E 87 66 7F 43 D7 9275 BE46 E672 40CC 7004 7866 6367 546B D577 57865BB0 56BC45A3 EEFBB26B 88267EA2 63A59ECC 267D9B6A EDF36E0E 16CD9FE ED4A61ED
1 1 48 BE 82 5C C2 34 F5 7F 77 1F03 8DFC F8A8 397F 7AD8 EE55 AC22 541E 479D 7604E386 9B8B8A91 1A1AE900 742276FC 1C358845 95818FB5 35266A94 C6C42450 AAF9EC68
2 1 A1 C3 78 EF F3 78 6E 53 36 4812 2A24 5370 DE93 FC88 A55E 46ED 79BE CCE1 21985B6D EDA379C3 BCE34B8D 50BF0735 5FAB646C F61051DA DAD261 817CC538 8061FB4A
2 0 C8 15 2E 93 FC 91 F4 A7 17 9A8C 5BAA DBF1 44E2 510C F17E ABB8 38D9 378A 8DA43FBE D1835DC3 F630CBC5 D5BC5189 6B65C43C 1AB7DFE0 C76CA661 788E880F 2C3D69DE
0 1 F6 A7 96 0F 64 3F 75 FD A3 44EB 3487 EC58 2330 F93A 70FE 5AEC 71AA CC47 42134D04 57434DB4 9268BA19 94B8138B 530BD2AC AECACE2F D06FEB91 9B4AAD98 E6AEE5D5
0 1 65 0D 01 07 83 45 22 12 D0 289B E02A 336B F46B 57AC 206F CA72 811D DF22 B06D64F8 7A062B9 417E829D C6B6810A 9DDAB613 44BB6557 689B72D9 59900A50 43D510BF
2 0 4F BD 32 D2 61 96 1B 67 26 831B 9986 D375 E790 B9A 3C06 7D60 A6CC 87F0 E33C5368 333AAADD 37D2CCF6 90E06FB3 F174A5AC 31225816 F02E749E A81815E3 7A17A25A
2 1 B4 47 71 CA 64 C5 4E 2A C6 D2D1 EE98 13DC FFAB E2D F2F 4428 C1A0 9005 D8D4FD23 7CF19B75 D1BB7D61 C686AB24 6CA4E98B 21BA8D03 C0603D82 FBE42595 59534980
1 1 42 41 E9 F4 D8 71 55 03 68 C46C 14D0 CAF9 2916 6FF9 AD3D 6466 98FB 2AD4 FFBD33F2 BF9FBC60 C096DDFC A546DD4B 30C60B8D 4BA4878D A0C19C66 11B81ACD 1255D48B
1 0 73 94 03 3B 65 C0 FD B8 C3 4F0F FA0C 3B4C F42C 7E08 55A D0C7 9129 7E31 6722CC8C 9FE5AA0 23596B63 256247E4 E10CBFB6 998FEA80 7DFF9B3F 2A49A4E6 A7A45441
0 0 D9 AA F5 59 C4 6F AE F3 E1 557C F8A3 BFB6 3EEA B343 6801 9528 6473 6FD B7429CF3 CAA08D99 43566A8E E5A420C1 FE805AC7 30B6AD17 271C9BA0 4DCEFCC1 B37565A6
2 1 78 F7 06 DD 16 EB AE 3E 6A 8CC4 6408 1124 DEB 7C9D CF5B 7483 4EEC 9547 B2C23D78 ADA16C44 BB808D9B C81D6D65 D8EDFDD8 AEAF894 78D723E5 F9626B23 B8FD8A71
2 1 4B EB FD 7D A7 E2 D5 FD DE 27FE BEBA A6BD C585 EF49 6245 3778 FD33 2A1C 5F6FDB1A 4AF24D57 717EA51E 7765EC35 27B40AE6 D5272DF5 3D22D551 C14E0688 1CE89922
0 0 62 44 1C 9B 01 5A 27 82 B3 75E 66C4 E179 E0BA 5CA AE34 1055 9F72 E940 E304AE09 E26EA576 BB1BDE2C C7233478 71F13294 BF74896E D457A010 BA62CFC4 31EC679F
1 0 C5 B5 DE FC 1C 41 95 3A 9B E638 FB0D 229C 6152 86ED B854 D4F6 77FF BF0D A5B9437 E65EDC5D A725A195 1BE1FC90 C20C8769 E9C0A78B B3CD3F4D 709A1B51 85D49803
2 0 24 96 AD 0E 59 24 46 8E 61 83B1 3A6A F19B 4AED 4FFE B48C 467D 9631 6943 5560F089 9EAD9E83 259F9A6E DAF3A343 89F0919B 8B7A8F1B B3A18694 B64A10BF 373575C8
2 0 C5 DA 48 55 C7 59 34 40 80 5C6F 39DB D1C 87DC 18E4 24B3 5252 3F0A B122 E8F7C439 40E7E1A5 BA5A4BE9 A0EAF17F DB5A6D6 4C6C3D15 B9DA367E F4588A1E CDA46BE3
0 1 9A D0 0F BA 9F 50 82 66 40 A4DC 584D D7A6 F818 A5E7 A84D 712 AEFE 604F C430C0F9 29D6924B 469E2114 F97DD92B 8425DCAA 906C12D2 41828632 E222B373 E87FD076
2 1 8D 3D 1F EB 1B C1 FE 6E 09 5B16 F3B7 8F89 DE6A 1D1E 940A DB9B 650C 5AA1 BB72C722 BDFCA606 BF9B3B6F 8E10F4B7 4716A7A4 502A8C9D 1298161E 58BE6637 FB6C514C
0 1 D3 D9 20 20 3F 1D 97 DD BC 245 7D46 81C4 9014 FA3D A5E5 C6BC 17C3 66BF E8499E0F A99B38FF 9031CB8B 48DB0677 DF377B5C 907710F8 44ADF81B CD70D96F 9031DB9
2 0 88 E7 3A E4 3C 75 3C 5E A7 2619 DC7E 63D2 C244 1CF2 432 2C75 BD5B DF1D DFA41E93 F27B50C7 CD209ADA 272F4EA6 38D3CA0 B21DB3E0 6DAA49BF 87F7674C 34780D24
1 1 F6 1C 06 48 DE AA 85 E9 63 2317 9E85 41 B7FE 12F6 2782 8B14 732A 84AF D09765DD AE7CE0AB FA738F74 A9D17247 131F5A26 8D9ADAC0 1024B921 31AED95B 57FA23AA
0 1 4B 79 35 F4 0E 5F 84 77 88 56B8 F894 2537 6678 2858 8BA5 4D97 572F D58D 9AF6B03E 12076683 5FF3703C F24C37F3 F61086C2 8494D5BB 66850BE5 3392559C D08859C0
2 1 7A C4 A0 DC 74 1F B5 28 17 F1E0 190C B6E0 6CBE 40DC 1438 C9E8 A1B3 EF81 CCE48917 3515775C 51FF67C9 2F5FD727 99627B2A 9C1ACB02 7CAA7184 E12FEF5D D41A9F3C
0 0 9F 1B D9 E5 7E 53 17 74 8C 8130 EEA4 641D 58EA 32B9 8017 69AF 14EC CB1C DA25B361 D9481065 B184B73 322FBE6E 3AA80A6E 9FB92B14 54B8DCAB C09A425 4C078961
2 1 AF 6C B7 E7 65 FE 93 31 D8 9D75 B6E8 4468 2D39 D059 769E 891F A229 D6A2 C0029226 5497E433 F034C72 2E4A5169 F21D1674 1AB1F8CD D20A308B 46142297 A6375299
2 0 78 F5 87 AD 3D 0C CC 7F 57 C871 67F4 5863 D02B D259 65AF 25D 98A8 2D73 F5DCE3D1 EE8DDE11 8DD3F39C 882C0F8D 9A3D0386 D21642B8 C4CD9221 427B3513 CB2818F0
0 0 85 9B 69 91 7D 68 AC 8B D5 E97A 4472 1540 27F9 9691 5796 7639 684E A332 B3373F39 7D2B5F69 F90D7BDB 71FE6E5A C917D9D8 BE523126 F0E74A20 3104B7B0 3A866598
2 1 92 49 70 F3 C2 62 85 6F 2A 3C81 B48E 5B34 5D2B 6B9D 3E11 ACB 133D D0DF 6CD52963 317B856B 9DBFD628 54800166 7494490F 845C1C5A 284EEA7D C53DBE1A CE7D2546
1 0 73 28 23 88 01 65 1B C1 2E 2E5F C9AA 18A2 2D84 ED3 578E F35A D07 3FA7 90C6470D D50BB083 6C6A1BD6 5FD85807 F808B9B3 FB933CF3 58CB0F6D 86FCD8E5 76592EC6
0 0 C3 4E D8 08 C4 24 1E A9 DF BF54 9BDA FA89 7498 C9BA 52AA 9C3B 8D12 906 B10584DD AB5F30A8 67E81296 6FD48F6D 7B215E24 C1664634 3D774F66 7EB90631 F62E1A4E
0 0 78 EB 57 D6 16 25 5C 6E 04 EB8E EF3 651 951C 2F50 4D0E EDA3 3D58 1B1A DDC2505 ADC98934 15F5355E B781D588 61568998 30CB4E67 36CF87FB 4C180A38 E7D14C22
1 0 76 A1 B9 AA EC 63 0B 28 2D 82C2 8802 A203 4CE0 5F18 8E71 7C5A 8EC8 76D4 700397B1 11CED830 D666A766 42C83701 B68FC9B5 283DBF00 CF7D1810 4B1C92AA 9C78503B
0 1 76 40 08 0A 8B 88 34 24 81 DE9A 4981 AC04 745A 6612 293 F646 8771 1580 81D19A0E BF9FB044 B024D389 5680941 2F2E88AA 4DFA8303 214B3391 35E92FCE 6ADBE66F
2 1 0D 02 11 61 57 D4 AF 13 D7 11C9 B87B 761 B54B C855 64D7 A117 AC54 AEEA 33002CB1 3C6DBB20 491CAAA7 6C46E6A7 689385E1 2AE653EA D72C8B43 E7617C45 A5C5D339
1 1 A2 04 D9 A8 DE 0E 5C 8F 1B B134 9B97 7881 2B9 65C4 1B79 39BC F86D 69CF ED4FDCC8 2A088471 57CADCF C8D3B6C6 199F0F59 940B10B3 FD3ABEA6 3F2C22B3 3371C480
2 1 5E 26 F8 D5 D5 60 CE CE 6E 52D9 DCA6 A87E 98FF 677E 61A8 7A CEF5 F475 DE41C20E 49446BA 57B9E030 82271651 A404796C D42512B1 E5CEF530 A7CA88C7 67D77D39
2 1 29 40 A6 06 6D 4F 87 74 0F 6873 674 FCFF E657 DC90 7C28 160B 89F3 61D6 D04FE2C3 68BAD66C 47F4FB59 B3CA53E3 3D44CB46 9A99F39A AD0F8B8 76745D6F 44708C71
2 0 33 E5 D8 F7 BC 92 42 A0 79 7E02 181A 7E4F 11C6 587A D53F 7F0D F98D 7BFD 30548F09 9383B429 AAB9DF26 7A5AF88F 55DE3888 B5769840 F37944BE A68BA3A6 1E1800C1
0 1 36 BF A5 86 A2 61 30 76 4D D042 116 D15A EE4C 170 B707 E114 D6BF CF13 F8F9F142 CEE77A2E 626B262B 398B0473 7C6B722A BC20E4A 6C136EEB 55AAC984 16B50CA
1 0 78 73 E5 2B 49 98 3B 2E 79 98D8 84E8 5437 CEF3 2EA0 CC82 E332 EA36 DD4D 3106FE65 BBE4D37C 2E44B9F CCCC50D8 6B2ED054 908F693E C0DA13F6 885A8C57 C4EBE86A
2 0 37 78 F9 0D 37 B7 BB F6 10 3110 ECFE 52D4 6B4B E259 DC41 238A C31B 5CA0 E3CC8989 16C88D84 DFB1B952 1109F30C 15DC5052 7DAC8D8F F5B9CA8B AE5353C3 46CBF9D1
0 0 A7 C4 2C 49 9F B6 EF 31 FF 3886 5A3C C41B 8EEE C9C9 C153 D022 ED4B 6F88 9ECD266E 3A3715C3 4488DF33 1C651347 5309F888 EDB27B02 7BE52D08 F38D7F5B B9CA868
2 0 3D 7D A2 36 4D 13 45 75 11 3437 A21B D17E C9D5 3EE7 1BAA 55C9 DE26 407F FF00A4AE 76721546 9C68D4E4 CFFB2BB0 185E491F CC28AFBA 114D3BC5 2EF309A8 1FB7AFB1
